ID,Major,HighSchoolGPA,SATScores,AppliedtoanotherUC,AdmittedtoanotherUC,FirstGeneration,Gender,TotalHSHonorsCoursesTaken,MathPlacementScore,FirstMathClassGrade,@1stSemesterGPA,Retained1stYear,Graduated
172750,Undeclared,3.7,920,Yes,No,No,F,2,6,A-,2.7,Y,No
281680,Computer Science & Engineering,3.81,920,Yes,Yes,Yes,M,8,10,A+,2.7,Y,No
73880,Biological Sciences,3.6,940,,No,Yes,M,11,10,A+,2.7,Y,No
124326,Sociology,3.65,940,,No,No,M,14,10,A+,2.7,Y,No
264426,Mechanical Engineering,3.8,950,,Yes,Yes,F,8,10,A+,2.7,Y,No
112454,Undeclared,3.64,990,,No,Yes,F,0,10,A+,2.7,Y,No
209110,Psychology,3.74,1000,Yes,Yes,Yes,F,0,10,A+,2.7,Y,No
63584,Environmental Engineering,3.59,1040,,Yes,Yes,M,15,10,A+,2.7,Y,No
189226,Economics,3.72,1050,,No,Yes,F,0,10,A+,2.7,Y,No
139512,Undeclared Natural Sciences,2.84,1100,,Yes,Yes,M,2,10,A+,2.7,Y,No
229416,Undeclared SSHA,3.76,1240,,Yes,No,F,16,10,A+,2.7,Y,No
78288,Biological Sciences,2.87,820,,Yes,No,M,3,2,B,2.7,Y,No
32800,Management & Business Economics,3.59,890,,Yes,No,M,8,4,B,2.7,Y,No
158454,Chemical Sciences,3.68,920,,No,No,F,0,5,B,2.7,Y,No
201778,Undeclared,3.73,610,,Yes,No,F,0,10,B-,2.7,Y,No
189372,Mechanical Engineering,3.72,840,,No,Yes,F,6,10,B-,2.7,Y,No
231714,Undeclared,3.76,860,Yes,Yes,Yes,M,0,10,B-,2.7,Y,No
67746,Literatures and Cultures,2.89,630,,No,Yes,F,6,7,B-,2.7,Y,No
50218,Management & Business Economics,2.35,880,,Yes,Yes,M,36,2,B+,2.7,Y,No
162886,Biological Sciences,3.69,870,,No,No,M,4,3,B+,2.7,Y,No
42480,Undeclared SSHA,4.07,1370,Yes,Yes,No,F,5,7,B+,2.7,Y,No
236608,Undeclared Engineering,3.77,690,Yes,Yes,No,F,15,8,B+,2.7,Y,No
137900,Undeclared SSHA,3.03,830,Yes,No,Yes,F,1,7,C,2.7,Y,No
65168,Chemical Sciences,3.59,1010,,Yes,Yes,M,8,1,C-,2.7,Y,No
145414,Cognitive Science,3.67,540,,Yes,Yes,M,8,7,C+,2.7,Y,No
244862,Computer Science & Engineering,3.77,770,No,No,No,F,0,10,D-,2.7,Y,No
262672,Undeclared SSHA,3.1,800,No,No,No,F,0,10,D-,2.7,Y,No
195268,Computer Science & Engineering,3.72,870,,No,No,F,0,10,D-,2.7,Y,No
168636,Undeclared SSHA,2.92,1100,Yes,Yes,No,F,0,10,D-,2.7,Y,No
116750,Undeclared,3.05,730,,No,Yes,F,0,6,D+,2.7,Y,No
186224,Management & Business Economics,3.72,940,Yes,Yes,No,F,0,10,D+,2.7,Y,No
99466,Undeclared,3.63,1000,,Yes,Yes,F,0,10,D+,2.7,Y,No
190502,Management & Business Economics,3.72,1070,,Yes,No,F,0,10,D+,2.7,Y,No
279884,English,3.81,1070,,Yes,No,F,0,10,D+,2.7,Y,No
153410,Psychology,3.68,1110,Yes,No,Yes,F,0,,D+,2.7,Y,No
95054,Environmental Engineering,2.73,950,Yes,No,No,F,0,7,A,2.7,Y,No
180958,Biological Sciences,3.05,790,,No,No,F,7,5,A-,2.7,Y,No
160070,Applied Mathematical Sciences,3.69,790,,No,No,F,6,5,A-,2.7,Y,No
186644,Undeclared SSHA,3.72,930,,No,No,F,2,6,A-,2.7,Y,No
188082,Undeclared,3.72,920,Yes,No,No,F,5,7,A-,2.7,Y,No
73790,Psychology,3.6,1060,Yes,Yes,Yes,F,4,10,A+,2.7,Y,No
32744,Biological Sciences,3.59,850,,Yes,Yes,M,12,5,B,2.7,Y,No
39234,Computer Science & Engineering,4.14,1250,Yes,Yes,Yes,F,0,7,B,2.7,Y,No
38288,Undeclared,4.1,1400,Yes,Yes,No,F,0,7,B,2.7,Y,No
35684,Bioengineering,2.35,620,,No,Yes,F,6,1,B-,2.7,Y,No
79342,Anthropology,3.6,950,Yes,Yes,Yes,M,10,7,B-,2.7,Y,No
49040,Undeclared Natural Sciences,2.34,590,Yes,Yes,Yes,M,10,2,B+,2.7,Y,No
48568,Undeclared Natural Sciences,2.35,600,No,No,Yes,F,0,2,B+,2.7,Y,No
38104,Undeclared SSHA,4.1,1150,,No,Yes,F,4,5,B+,2.7,Y,No
38202,Undeclared SSHA,4.1,1110,Yes,Yes,No,F,8,6,B+,2.7,Y,No
38754,Undeclared,4.11,1200,,No,No,F,0,6,B+,2.7,Y,No
29754,Undeclared,2.96,670,,Yes,No,M,6,1,D-,2.7,Y,No
64274,Social and Cognitive Science,4.2,1400,Yes,No,No,F,2,8,A,2.7,Y,Yes
219406,Undeclared,3.04,680,No,No,No,F,13,6,A,2.7,Y,Yes
241766,Sociology,3.77,880,,Yes,No,F,7,6,A,2.7,Y,Yes
129886,Biological Sciences,3.66,740,No,No,No,F,4,7,A,2.7,Y,Yes
40330,Literatures and Cultures,2.85,970,Yes,Yes,No,F,4,7,A,2.7,Y,Yes
61686,Undeclared,4.1,1400,,,No,F,0,7,A,2.7,Y,Yes
61736,Undeclared,4.1,1500,,Yes,Yes,F,0,7,A,2.7,Y,Yes
64124,Undeclared Engineering,4.2,1360,,Yes,No,F,2,8,A,2.7,Y,Yes
50246,Undeclared,2.35,710,Yes,Yes,Yes,F,6,2,A-,2.7,Y,Yes
232918,Undeclared SSHA,3.76,960,Yes,No,Yes,F,4,3,A-,2.7,Y,Yes
172768,Undeclared,3.7,980,Yes,Yes,Yes,F,3,3,A-,2.7,Y,Yes
130612,Economics,3.66,1070,Yes,Yes,Yes,M,3,3,A-,2.7,Y,Yes
237800,Computer Science & Engineering,3.77,690,No,No,No,F,0,6,A-,2.7,Y,Yes
263964,Biological Sciences,3.1,910,,No,No,F,0,6,A-,2.7,Y,Yes
50892,Undeclared Engineering,4.06,1350,,Yes,Yes,F,4,6,A-,2.7,Y,Yes
153612,Undeclared SSHA,3.68,730,,No,No,F,0,7,A-,2.7,Y,Yes
263966,Chemical Sciences,3.1,740,,No,No,F,0,7,A-,2.7,Y,Yes
84044,Biological Sciences,3.54,1290,,,Yes,M,8,1,A+,2.7,Y,Yes
282576,Biological Sciences,3.81,920,Yes,,No,F,11,,A+,2.7,Y,Yes
271556,Biological Sciences,3.11,980,Yes,Yes,No,F,0,10,A+,2.7,Y,Yes
98368,Undeclared,3.62,1080,,Yes,No,M,0,10,A+,2.7,Y,Yes
50352,Undeclared Natural Sciences,4.15,1110,,No,No,M,11,2,B,2.7,Y,Yes
31462,Computer Science & Engineering,3.59,1140,,Yes,Yes,F,2,8,B,2.7,Y,Yes
31770,Undeclared,3.59,1250,Yes,Yes,No,F,0,9,B,2.7,Y,Yes
281688,Computer Science & Engineering,3.81,590,,Yes,No,F,9,,B-,2.7,Y,Yes
228994,Undeclared,3.76,780,Yes,Yes,No,F,0,10,B-,2.7,Y,Yes
272270,Biological Sciences,3.8,880,,Yes,No,F,0,10,B-,2.7,Y,Yes
48890,Bioengineering,2.35,700,,Yes,,M,8,2,B+,2.7,Y,Yes
50006,Undeclared,4.15,1190,Yes,Yes,Yes,M,0,3,B+,2.7,Y,Yes
37964,Undeclared Natural Sciences,2.94,990,Yes,No,No,F,1,7,B+,2.7,Y,Yes
168084,Undeclared,2.92,1020,Yes,No,Yes,M,12,1,C,2.7,Y,Yes
104664,Undeclared,2.69,1150,Yes,Yes,No,M,0,4,C+,2.7,Y,Yes
184838,Undeclared Natural Sciences,2.95,930,,Yes,Yes,M,6,1,D,2.7,Y,Yes
189444,Undeclared Engineering,3,1010,,Yes,Yes,M,6,1,D,2.7,Y,Yes
208880,Undeclared,3,990,,No,No,M,8,1,D-,2.7,Y,Yes
181632,Undeclared,2.95,760,,Yes,No,F,0,10,D-,2.7,Y,Yes
170412,Biological Sciences,2.94,950,,No,No,F,0,10,D-,2.7,Y,Yes
190134,Public Health,3.72,1080,,No,No,F,0,10,D-,2.7,Y,Yes
199258,Undeclared,3,1110,Yes,Yes,No,F,0,10,D-,2.7,Y,Yes
76704,Undeclared,2.45,1150,,Yes,Yes,F,0,10,D+,2.7,Y,Yes
233368,Biological Sciences,3.05,1060,Yes,Yes,Yes,M,13,1,F,2.7,Y,Yes
65812,Undeclared Natural Sciences,3.59,960,,No,No,F,0,10,F,2.7,Y,Yes
66246,Biological Sciences,2.35,990,,,No,F,0,10,F,2.7,Y,Yes
93582,Computer Science & Engineering,2.62,1010,,No,No,F,0,10,F,2.7,Y,Yes
183002,Undeclared,3.71,1040,Yes,Yes,No,F,0,10,F,2.7,Y,Yes
79312,Computer Science & Engineering,2.48,1100,Yes,Yes,No,F,0,,F,2.7,Y,Yes
186622,Psychology,3.72,1110,Yes,Yes,No,F,0,10,F,2.7,Y,Yes
74004,Mechanical Engineering,2.4,1120,,No,No,F,0,10,F,2.7,Y,Yes
77476,Undeclared,3.45,1290,,Yes,No,F,0,10,F,2.7,Y,Yes
81238,Applied Mathematical Sciences,3,1070,Yes,Yes,Yes,F,0,4,I,2.7,Y,Yes
91750,Environmental Engineering,2.61,750,Yes,Yes,Yes,F,0,10,I,2.7,Y,Yes
205474,Public Health,3.73,920,,No,Yes,F,0,10,I,2.7,Y,Yes
91044,Psychology,2.6,940,,Yes,Yes,F,0,10,I,2.7,Y,Yes
205272,Undeclared,3,1020,,Yes,Yes,F,0,10,I,2.7,Y,Yes
143194,Undeclared,2.85,1050,Yes,Yes,Yes,F,0,10,I,2.7,Y,Yes
277188,Mechanical Engineering,3.12,1010,Yes,Yes,No,F,0,1,W,2.7,Y,Yes
279146,Mechanical Engineering,3.12,990,,No,No,F,0,1,W,2.7,Y,Yes
282310,Psychology,3.12,1060,,Yes,No,F,0,2,W,2.7,Y,Yes
33480,Chemical Sciences,3.59,1150,Yes,Yes,Yes,F,2,10,B,2.71,N,No
65062,Undeclared,3.59,730,,Yes,Yes,F,8,1,C,2.71,N,No
106394,Undeclared,2.7,1080,Yes,Yes,No,M,0,4,C+,2.71,N,No
65498,Materials Sci & Engineering,3.59,740,,Yes,No,M,8,1,D+,2.71,N,No
51730,Undeclared,3.59,1140,Yes,No,Yes,F,8,1,W,2.71,N,No
111966,Undeclared,2.72,890,Yes,Yes,No,M,0,4,C+,2.71,Y,Yes
112016,Undeclared,2.72,1020,,Yes,No,M,0,4,C+,2.71,Y,Yes
60672,Mechanical Engineering,3.59,1100,,No,Yes,F,12,1,W,2.71,Y,Yes
61972,Undeclared SSHA,3.59,1140,,Yes,No,F,12,,B,2.72,N,No
244054,Biological Sciences,3.77,780,No,No,No,F,0,6,B+,2.72,N,No
65228,Undeclared Engineering,3.59,1090,Yes,Yes,No,F,8,1,C-,2.72,N,No
120318,Bioengineering,2.76,850,Yes,Yes,No,M,0,4,C+,2.72,N,No
126238,Undeclared,2.78,1100,,No,No,M,0,4,C+,2.72,N,No
129572,Biological Sciences,2.8,1140,,Yes,No,M,0,4,C+,2.72,N,No
67070,Mechanical Engineering,3.6,740,No,No,Yes,F,8,1,D,2.72,N,No
66184,Sociology,3.6,850,,No,Yes,M,10,1,I,2.72,N,No
75664,Sociology,3.6,810,,,No,M,10,1,W,2.72,N,No
76888,Computer Science & Engineering,3.6,1110,Yes,Yes,No,M,6,1,W,2.72,N,No
25948,Undeclared SSHA,3.02,560,,No,Yes,M,4,2,W,2.72,N,No
35248,Undeclared SSHA,3.02,760,Yes,No,Yes,F,6,1,A-,2.72,Y,Yes
264342,History,3.8,850,Yes,Yes,No,M,6,6,A+,2.72,Y,Yes
64058,Undeclared SSHA,3.59,1050,,No,No,M,8,1,C+,2.72,Y,Yes
119190,Undeclared,2.76,820,,Yes,No,M,0,4,C+,2.72,Y,Yes
118360,Undeclared,2.75,1100,Yes,Yes,No,M,0,4,C+,2.72,Y,Yes
119910,Undeclared,2.76,1100,,Yes,No,M,0,4,C+,2.72,Y,Yes
119450,Undeclared,2.76,1140,,Yes,No,M,0,4,C+,2.72,Y,Yes
115566,Undeclared,2.75,1200,Yes,Yes,No,M,0,4,C+,2.72,Y,Yes
70702,Psychology,3.6,960,,Yes,No,F,12,1,W,2.72,Y,Yes
74596,Psychology,3.6,980,,No,Yes,F,12,1,W,2.72,Y,Yes
74606,Biological Sciences,3.6,980,Yes,No,No,M,10,1,W,2.72,Y,Yes
76862,Computer Science & Engineering,3.6,1000,,Yes,Yes,F,7,1,W,2.72,Y,Yes
77360,Applied Mathematical Sciences,3.6,1000,,Yes,Yes,M,8,1,W,2.72,Y,Yes
75504,Undeclared SSHA,3.6,620,,Yes,No,F,10,1,A-,2.73,N,No
74220,Undeclared SSHA,3.6,700,Yes,Yes,Yes,F,11,1,C,2.73,N,No
133152,Undeclared,2.81,920,,Yes,No,M,0,4,C+,2.73,N,No
133556,Undeclared,2.81,940,Yes,No,No,M,0,4,C+,2.73,N,No
140768,Applied Mathematical Sciences,2.85,1010,,No,No,M,0,4,C+,2.73,N,No
136024,Undeclared SSHA,2.82,1130,,No,No,M,0,4,C+,2.73,N,No
67122,Undeclared SSHA,3.6,900,No,No,Yes,F,8,,W,2.73,N,No
85548,Psychology,3.61,1090,,No,Yes,F,0,1,W,2.73,N,No
140208,Political Science,2.85,930,,No,No,M,0,4,C+,2.74,N,No
68860,Biological Sciences,2.41,1120,,Yes,No,F,0,2,F,2.74,Y,No
78184,Undeclared,3.6,870,Yes,Yes,No,F,3,9,A,2.75,N,No
185532,Applied Mathematical Sciences,3.72,1070,Yes,Yes,No,F,3,9,A,2.75,N,No
163448,Undeclared,3.69,930,Yes,Yes,No,F,2,10,A,2.75,N,No
34330,Biological Sciences,3.59,790,,No,No,F,1,5,A-,2.75,N,No
77412,Undeclared,2.65,640,No,No,No,F,7,9,A-,2.75,N,No
275936,Management &Business Economics,3.81,830,,No,No,F,0,5,D,2.75,N,No
277952,Management &Business Economics,3.81,850,,No,Yes,M,10,5,D,2.75,N,No
76902,Psychology,3.05,530,,No,Yes,F,0,6,D-,2.75,N,No
269004,Environmental Engineering,3.8,920,,No,No,F,0,5,D+,2.75,N,No
110220,Psychology,3.63,840,,No,No,F,7,1,W,2.75,N,No
74942,Biological Sciences,2.62,650,,No,No,F,3,9,A-,2.75,Y,No
78718,Anthropology,3.6,970,Yes,Yes,Yes,F,0,7,B-,2.75,Y,No
133336,Undeclared,2.81,810,,,Yes,F,10,1,B+,2.75,Y,No
245828,Management & Business Economics,3.77,800,,No,No,F,0,5,B+,2.75,Y,No
125172,Undeclared,2.78,1010,Yes,No,No,M,9,5,B+,2.75,Y,No
132468,Undeclared,2.81,1070,,Yes,No,F,0,5,B+,2.75,Y,No
77116,Undeclared,3.69,820,No,No,No,F,0,6,B+,2.75,Y,No
279266,Undeclared,3.81,1010,,No,Yes,F,0,7,C,2.75,Y,No
77736,Mechanical Engineering,3.6,700,Yes,Yes,Yes,M,7,7,C,2.75,Y,No
249658,History,3.78,1040,Yes,No,Yes,F,6,7,C-,2.75,Y,No
155694,Undeclared,2.9,830,,Yes,No,M,0,4,C+,2.75,Y,No
153010,Undeclared Engineering,2.88,950,Yes,Yes,No,M,0,4,C+,2.75,Y,No
162964,Undeclared,2.9,1030,Yes,Yes,No,M,0,4,C+,2.75,Y,No
158140,Undeclared SSHA,2.9,1150,,Yes,No,M,0,4,C+,2.75,Y,No
181222,Literatures and Cultures,2.95,1240,,Yes,No,M,0,4,C+,2.75,Y,No
153552,Applied Mathematical Sciences,3.68,850,,No,Yes,F,0,9,C+,2.75,Y,No
63796,Biological Sciences,3.59,930,,Yes,No,M,6,6,C+,2.75,Y,No
63618,Chemical Sciences,3.59,1070,,Yes,No,M,12,6,C+,2.75,Y,No
114216,Undeclared,3.03,730,,No,Yes,M,0,7,C+,2.75,Y,No
218226,Biological Sciences,3.75,560,,No,No,F,2,8,C+,2.75,Y,No
281056,Psychology,3.81,560,,No,No,F,3,8,C+,2.75,Y,No
276458,Management &Business Economics,3.81,820,No,,No,M,2,6,A,2.75,Y,No
245512,Mechanical Engineering,3.81,880,,No,No,F,0,6,A-,2.75,Y,No
249440,Undeclared,3.78,800,,No,No,F,2,8,A-,2.75,Y,No
249380,Undeclared Natural Sciences,3.78,810,No,No,No,F,0,7,B+,2.75,Y,No
219812,Management & Business Economics,3.75,830,,No,No,F,0,10,B+,2.75,Y,No
100852,Spanish,3.63,570,No,No,Yes,F,6,8,C+,2.75,Y,No
94660,Mechanical Engineering,2.73,800,,No,No,F,0,2,F,2.75,Y,No
77828,Computer Science & Engineering,3.6,920,Yes,Yes,No,F,0,2,F,2.75,Y,No
263428,Political Science,3.1,930,,Yes,No,F,0,2,F,2.75,Y,No
69124,Psychology,2.41,1020,Yes,No,No,F,0,2,F,2.75,Y,No
243614,Undeclared,3.07,1030,Yes,Yes,No,F,0,2,F,2.75,Y,No
255366,Environmental Engineering,3.09,1100,,Yes,No,F,0,2,F,2.75,Y,No
230298,Environmental Engineering,3.76,1100,,Yes,No,F,0,2,F,2.75,Y,No
120188,Undeclared,2.76,1100,,Yes,No,F,8,,A,2.75,Y,Yes
111364,Undeclared,2.72,1170,Yes,Yes,Yes,M,6,5,A+,2.75,Y,Yes
194540,Undeclared,3.27,1060,,Yes,No,M,0,10,A+,2.75,Y,Yes
282012,Anthropology,3.12,880,,No,Yes,M,6,,B-,2.75,Y,Yes
167540,Management & Business Economics,2.92,1130,Yes,Yes,Yes,F,0,3,C,2.75,Y,Yes
199924,Undeclared,3,850,Yes,Yes,No,M,0,4,C+,2.75,Y,Yes
165384,Undeclared SSHA,2.91,940,,Yes,No,M,0,4,C+,2.75,Y,Yes
187232,Computer Science & Engineering,2.96,1040,Yes,No,No,M,0,4,C+,2.75,Y,Yes
149330,Computer Science & Engineering,2.87,1070,Yes,No,No,M,0,4,C+,2.75,Y,Yes
148280,Undeclared SSHA,2.86,930,,No,Yes,M,9,5,C+,2.75,Y,Yes
78266,Chemical Sciences,2.57,860,Yes,No,Yes,F,0,5,D,2.75,Y,Yes
187952,Environmental Engineering,3.72,950,,No,Yes,F,0,5,D+,2.75,Y,Yes
277506,Environmental Engineering,3.81,1140,Yes,No,No,F,0,5,D+,2.75,Y,Yes
180444,Earth Systems Science,2.95,1130,Yes,Yes,Yes,F,9,6,D+,2.75,Y,Yes
76498,Biological Sciences,3.6,800,,Yes,Yes,F,12,6,D+,2.75,Y,Yes
120514,Undeclared,2.86,760,Yes,Yes,No,F,0,,F,2.75,Y,Yes
65418,Chemical Sciences,2.43,790,,No,No,F,0,2,F,2.75,Y,Yes
71030,Bioengineering,2.46,790,,Yes,No,F,0,2,F,2.75,Y,Yes
77460,Biological Sciences,3.6,890,,Yes,No,F,0,2,F,2.75,Y,Yes
278068,Psychology,3.12,910,,Yes,No,M,0,2,F,2.75,Y,Yes
110122,Undeclared,2.82,970,,Yes,No,F,0,2,F,2.75,Y,Yes
281048,Management & Business Economics,3.12,980,,Yes,No,M,0,2,F,2.75,Y,Yes
186776,Biological Sciences,3.72,990,Yes,,No,M,0,2,F,2.75,Y,Yes
78898,Mechanical Engineering,2.57,1010,,Yes,No,F,0,2,F,2.75,Y,Yes
273634,Applied Mathematical Sciences,3.21,1010,Yes,Yes,No,M,0,2,F,2.75,Y,Yes
180268,Undeclared,3.05,1020,Yes,Yes,No,F,0,2,F,2.75,Y,Yes
282696,Chemical Sciences,3.12,1020,,No,No,M,0,2,F,2.75,Y,Yes
69010,Biological Sciences,3.6,1060,Yes,Yes,No,F,0,2,F,2.75,Y,Yes
68848,Psychology,2.41,1070,,Yes,No,F,0,2,F,2.75,Y,Yes
70636,Chemical Sciences,3.6,1100,Yes,No,No,F,0,2,F,2.75,Y,Yes
150530,Undeclared,3.68,1140,Yes,Yes,No,F,0,2,F,2.75,Y,Yes
282492,Undeclared,3.12,1170,Yes,Yes,No,F,0,2,F,2.75,Y,Yes
281664,Psychology,3.12,1180,Yes,Yes,No,M,0,2,F,2.75,Y,Yes
283584,History,3.12,1190,Yes,Yes,No,M,0,2,F,2.75,Y,Yes
168896,Undeclared,3.7,1190,Yes,Yes,No,F,0,2,F,2.75,Y,Yes
111084,Undeclared,2.72,970,Yes,Yes,Yes,F,7,5,F,2.75,Y,Yes
102408,Biological Sciences,3.63,900,,Yes,Yes,F,8,1,W,2.75,Y,Yes
132236,Undeclared,2.8,910,,No,Yes,F,13,1,D-,2.76,Y,No
165516,Physics,2.91,870,,,No,M,6,5,C,2.76,Y,Yes
163142,Literatures and Cultures,2.9,1120,Yes,Yes,Yes,M,20,5,C,2.76,Y,Yes
101830,Sociology,3.63,870,Yes,Yes,Yes,F,11,1,W,2.76,Y,Yes
175746,Undeclared,2.95,1140,Yes,,Yes,F,0,5,C-,2.77,N,No
113048,Mechanical Engineering,3.64,900,Yes,Yes,Yes,F,6,1,W,2.77,N,No
155266,Undeclared,3.68,910,,No,No,F,4,6,B+,2.77,Y,No
180858,Biological Sciences,2.95,1080,,Yes,Yes,F,7,5,D+,2.77,Y,Yes
180448,Undeclared,2.95,1100,Yes,Yes,Yes,M,6,5,D+,2.77,Y,Yes
75104,Undeclared,2.52,910,Yes,Yes,Yes,F,0,1,I,2.77,Y,Yes
127020,Anthropology,3.65,910,,Yes,Yes,M,10,1,W,2.78,N,No
75712,Biological Sciences,3.61,800,,Yes,Yes,M,10,6,A,2.78,Y,No
203154,Undeclared,3,1040,,Yes,No,M,12,5,D,2.78,Y,Yes
187138,Psychology,2.96,1090,,Yes,No,M,9,5,D,2.78,Y,Yes
122988,Biological Sciences,3.65,930,Yes,Yes,Yes,F,0,1,W,2.79,N,No
216704,Undeclared,3.03,1270,Yes,Yes,No,M,7,5,F,2.79,Y,Yes
166330,Biological Sciences,3.7,720,,No,Yes,M,10,5,A,2.8,N,No
158466,Biological Sciences,3.68,930,,No,No,F,0,5,A,2.8,N,No
176544,Undeclared,3.7,1190,Yes,Yes,Yes,F,6,1,A+,2.8,N,No
62594,Undeclared Natural Sciences,3.59,910,,Yes,No,F,7,5,B,2.8,N,No
88020,Mechanical Engineering,3.61,930,No,No,No,M,8,8,B,2.8,N,No
244556,Undeclared,3.77,910,,No,Yes,F,0,9,B,2.8,N,No
97402,Psychology,3.62,970,Yes,Yes,Yes,F,0,,B-,2.8,N,No
263716,Management &Business Economics,3.8,700,,No,Yes,F,4,6,B-,2.8,N,No
141306,Anthropology,3.66,1240,Yes,Yes,No,F,0,7,B-,2.8,N,No
240680,Biological Sciences,3.77,740,,Yes,No,F,10,8,B-,2.8,N,No
155196,Chemical Sciences,3.68,810,No,No,No,F,12,6,C,2.8,N,No
65364,Undeclared,3.59,810,,Yes,No,F,10,5,C-,2.8,N,No
141784,Computer Science & Engineering,2.85,1250,,Yes,Yes,F,0,1,C+,2.8,N,No
157436,Undeclared Natural Sciences,3.68,980,Yes,No,No,F,10,7,C+,2.8,N,No
263706,English,3.8,1040,,No,Yes,F,14,9,C+,2.8,N,No
149480,Undeclared,3.68,740,,Yes,Yes,F,10,1,D-,2.8,N,No
126546,Undeclared,3.65,950,,No,Yes,F,0,5,D+,2.8,N,No
123320,Applied Mathematical Sciences,3.65,760,,No,No,F,0,1,F,2.8,N,No
234558,Anthropology,3.77,700,No,No,No,F,0,2,F,2.8,N,No
228720,Undeclared SSHA,3.04,880,Yes,Yes,No,M,22,5,F,2.8,N,No
65896,Mechanical Engineering,3.59,1050,,Yes,Yes,F,8,5,F,2.8,N,No
66584,Political Science,2.46,930,Yes,Yes,No,F,0,1,I,2.8,N,No
153600,Mechanical Engineering,3.68,820,Yes,Yes,Yes,F,0,1,W,2.8,N,No
176200,Public Health,3.7,840,Yes,Yes,Yes,M,9,1,W,2.8,N,No
151190,Biological Sciences,3.68,860,,Yes,Yes,F,0,1,W,2.8,N,No
188140,Management & Business Economics,3.72,900,,Yes,Yes,M,8,1,W,2.8,N,No
120058,History,3.65,930,,No,Yes,F,0,1,W,2.8,N,No
132286,Sociology,3.66,940,No,No,Yes,F,10,1,W,2.8,N,No
175650,Anthropology,3.7,970,Yes,Yes,Yes,F,12,1,W,2.8,N,No
171610,Undeclared,3.7,1130,Yes,No,Yes,M,14,1,W,2.8,N,No
134910,Mechanical Engineering,3.66,780,,No,No,F,7,1,W,2.8,N,No
15936,Biological Sciences,3.03,530,,,Yes,F,0,1,W,2.8,N,No
170130,Mechanical Engineering,3.71,640,,No,No,F,0,7,W,2.8,N,No
262654,Biological Sciences,3.1,920,,No,No,F,0,3,A,2.8,Y,No
170618,Biological Sciences,3.7,870,No,,Yes,M,11,5,A,2.8,Y,No
163014,Environmental Engineering,3,870,No,No,Yes,F,0,,A-,2.8,Y,No
223124,Anthropology,3.75,1210,Yes,Yes,Yes,F,0,1,A+,2.8,Y,No
49284,Economics,3.59,950,Yes,No,Yes,M,11,5,A+,2.8,Y,No
67532,Biological Sciences,3.6,950,,Yes,No,M,9,5,A+,2.8,Y,No
74770,Biological Sciences,3.6,1020,,Yes,Yes,M,10,5,A+,2.8,Y,No
283624,Management & Business Economics,3.12,1050,,Yes,Yes,M,9,5,A+,2.8,Y,No
51062,Undeclared SSHA,3.59,1050,,No,Yes,M,6,5,A+,2.8,Y,No
266542,Mechanical Engineering,3.1,1130,,No,No,F,8,5,A+,2.8,Y,No
281186,Management & Business Economics,3.12,1130,,Yes,No,M,6,5,A+,2.8,Y,No
52472,Psychology,3.59,1230,,Yes,No,M,8,5,A+,2.8,Y,No
34948,Undeclared SSHA,3.02,530,,No,Yes,F,0,2,B,2.8,Y,No
210586,Undeclared,3,790,No,No,No,M,12,3,B-,2.8,Y,No
99418,Computer Science & Engineering,3.63,890,Yes,Yes,Yes,F,1,8,B+,2.8,Y,No
205838,Undeclared,3,940,,No,Yes,M,6,2,C+,2.8,Y,No
108958,Undeclared,2.71,940,,No,No,M,12,1,I,2.8,Y,No
108386,Undeclared,2.7,880,No,No,Yes,M,10,1,W,2.8,Y,No
164682,Undeclared Engineering,3.01,1120,,No,No,M,0,1,A,2.8,Y,Yes
233380,Biological Sciences,3.05,910,,No,No,M,9,,A,2.8,Y,Yes
246444,Biological Sciences,3.08,760,,No,No,F,0,4,A,2.8,Y,Yes
68616,Undeclared,2.51,1230,,Yes,No,M,11,6,A,2.8,Y,Yes
259140,Undeclared,3.09,860,,No,Yes,F,12,7,A,2.8,Y,Yes
68554,Undeclared,2.41,1170,,Yes,Yes,F,0,7,A,2.8,Y,Yes
240740,Biological Sciences,3.77,820,No,No,No,F,0,8,A,2.8,Y,Yes
62028,Undeclared,3.59,980,,Yes,Yes,M,6,8,A,2.8,Y,Yes
257346,Undeclared,3.09,950,,No,No,M,10,6,A-,2.8,Y,Yes
153388,Computer Science & Engineering,3.68,1240,Yes,Yes,No,F,10,1,A+,2.8,Y,Yes
282404,Management & Business Economics,3.12,1060,,No,No,M,8,5,A+,2.8,Y,Yes
216642,Undeclared,3.03,920,,No,Yes,M,6,4,B,2.8,Y,Yes
77878,Undeclared,3.6,1110,Yes,Yes,No,F,0,4,B,2.8,Y,Yes
71870,Undeclared,3.6,850,Yes,Yes,No,M,11,5,B,2.8,Y,Yes
217004,Undeclared,3.03,940,No,No,Yes,M,6,5,B+,2.8,Y,Yes
78362,Undeclared,2.47,790,,,Yes,M,9,2,C,2.8,Y,Yes
78360,Undeclared,2.47,1250,Yes,Yes,Yes,F,8,3,C,2.8,Y,Yes
276386,Psychology,3.12,810,,Yes,Yes,M,18,5,D,2.8,Y,Yes
66854,Undeclared,2.37,1130,Yes,Yes,Yes,F,0,8,D,2.8,Y,Yes
66636,Literatures and Cultures,3,870,,Yes,No,F,0,4,F,2.8,Y,Yes
